"estimate","index","lower","upper"
1.48460798173477,0.5,0.868093392538319,2.02718076435013
4.53303250198044,0.9,3.57289225572103,5.50743959220916
6.20611431946496,0.95,4.97436159158001,7.66019746782695
11.24117726982,0.99,8.7385594136262,14.8075360763814
